id,classification_model
d97787fd429847d91e200cba,0.0
32bba1eff2d93c4bbc10da7a,0.0
a30b2d063b0cd5c9affd7b20,0.0
954215804628e306c47947e4,0.0
737e229c2d56359f0fbaa7ff,0.0
879e0ad895a37c846f63dfd1,0.0
f5578cedc70013649b8ae856,0.0
37c9e93462d9047acd5cbeb7,0.0
6756f598f7313d1bb8556cbf,0.0
51afe79018adb83fc391e903,0.0
ecb72bc3928ade3345e0d77a,0.0
5206733cf772d2ec8fd20f12,0.0
837d0b3c26c5616c6e64d064,0.0
d803012388a1c60132d05985,0.0
9a9e08840116f94cec6597de,0.0
905cadbcb49db8d72f9ae90a,0.0
f9accd25eeb37f0c21bd077d,0.0
4e9107850eabf8aa4bd4a4d3,0.0
0d3022c1de680d0a29c94e9f,0.0
b9387a9f7f7ff0cfe54717ac,0.0
beb381964484fe0837475cf3,0.0
2d59f7618116fe8b18e1a79f,0.0
57650d3abf6429801dbf3624,0.0
3055a1aa273ef79fd4ba7630,0.0
9ce4e71b06c2ec6a95dcbb66,0.0
dc93786bf4f6b99935d6b959,0.0
9ad527aee06d414f0fa6d31a,0.0
765925c32170ec4f649501ed,0.0
2f42aa4187e287e9d515b4de,0.0
ab2b496893abe2895fefd628,0.0
f21c75addf2a69cffe2ea87a,0.0
167162e61d2a9b0073b3f0ce,0.0
a2105c67316c434251db57e0,0.0
d6a015b6b5030f9ed7429054,0.0
275d8f09e4f44ec854d1ce03,0.0
56be5e3dc6ef6b420dee56ff,0.0
801eddb63e1cf45cc617e977,0.0
d73c979e072b61bc56cd0ba4,0.0
f38b29b1a2e57cbdec219e82,0.0
69bb3effa40a6d0f75dfa552,0.0
a248eb709feead074e575c68,0.0
3c130dc92ccc5375f1854f50,0.0
8e6c42c93de927c338f7ce14,0.0
60c88e3b97f52d1d6056cee9,0.0
c2f30727d186cfdd6329dfb7,1.0
47f8b67672a711ab82012419,0.0
728e75bc14f552fe00feb4bb,0.0
b405e026327c049b03f15a73,0.0
9ff396800f14f0165162393d,0.0
fff1481dc9f75a16f920dd14,0.0
bf0379d315b909ae73bbfe84,0.0
5631aac625adb7cdb4ae4d6c,0.0
d139dd5fde1b38e774e8627d,0.0
660b7fb98b25684118f81c42,0.0
4d994b3fa00bd259fab9386e,0.0
510e54cc5c7077649ddfddab,0.0
9c7881f20533198b534a3514,0.0
2bf4b6aa69f7b10108a7fec3,0.0
3ffd10ef48fcc9815508e22f,0.0
1b44a80feb188a859e4183d6,0.0
17ae63c4edb02aa4ece60957,0.0
4ba4f6dbebe268249b6a81ee,0.0
640ed80c9da8120cb7154349,0.0
a0461b9b5e7f0bf4ca1e0a1d,0.0
733250e7cdfc39dced0d6956,0.0
89d57de84ea5dc9062ddc6ca,0.0
de9bd02b0445fc607a39ef62,0.0
16b70bd3af4a0ccf03803eb6,0.0
0cb2ec02637729cf817a6e6b,0.0
1c6b47e12599253c9e1ea137,0.0
8c1053c23fce45064bf91c6e,0.0
9eebc510e7f42673ae81ab1f,0.0
b0e50f73b2a82b3ad346f818,0.0
179a0dafd9c01ac53bafa498,0.0
f7b2ca043bade48f52f501e7,0.0
88bdc76d96bc6360aa9eef98,0.0
205630a0a2ac4d43875efbaa,0.0
c9cc46f2fb1105b7c50c4779,0.0
8a464e6f51426e92ff78c9db,0.0
415cdcecc08665b025373d16,0.0
2bb34c05ff5ae1c2560a5b85,0.0
c18cec64233af7ed01d44f87,0.0
940bc328f1af2a5d2d6cdc6d,0.0
85f80c8ff887a507b84784a1,0.0
0bd7066e47283673edfe01bb,0.0
88ffda18798d033e3f13485d,0.0
692073965dc0c1fb750ec968,0.0
5f345ea80a2a94a14e610922,0.0
719ec3c72d38bc4ce69d774c,0.0
6903c0f2704b57094b62aa50,0.0
a8148ea5917e20fedab6e4c7,0.0
7f06fdbe022ee262e71221a4,0.0
811b9ca195bd037c908c683e,0.0
dacd0b9997911426f732edf8,0.0
e96b584a526543d3c3eccca3,0.0
61a24a2329f46ef0f9469dc6,0.0
d1905573568d47ff4c518382,0.0
0c69a725f9f6d36fc85847e6,0.0
23a75c2a3836bf4dd42e3ad6,0.0
8d1114f5a137994ce4997d4b,0.0
4c101290c02daf2eb33f5593,0.0
41fed0f7004e846d97c9ca43,0.0
da02a0b80844cb776a184e15,0.0
da759442d432489201c6f187,0.0
038126c5297360b9efac08e3,0.0
8722f9fe66420c04939ccbb5,0.0
5524fb1a72512e4810b4c0e9,0.0
524fbe487cffe36672df95e7,0.0
8b5fb8935b07ad2ac01605dd,0.0
abcaf8250eb604a1423dc09a,0.0
c602bdb3fe111e37760d8a6e,0.0
2befc1be524af287ab14898d,0.0
682b435c584721ed97a5426e,0.0
77855f5cbd02927655d70dad,0.0
49a98af5f0151a0aab2ff274,0.0
405361ee10d22294f432d4db,0.0
1b02caad94a2289bdd46aa97,0.0
61b48714c3ab8fb9f917a70a,0.0
fc58bcc98689ca4405546493,0.0
7688840e44927585d397460e,0.0
bce70d4ea2c164dbd8cb7bac,0.0
6184c6d9a4ed342f7bd3579b,0.0
9d9f6430d4af80b7dfff29ee,0.0
4f2df5c675556ef9d0eca471,0.0
719460568d57e6c3a540f48b,0.0
700ed42f64eab7729922b06f,0.0
89fece14164499d909468c69,0.0
5b008949574ee3f960ec65b9,0.0
1e2a27b728a044c1b851c071,0.0
5caee854c7bca7a39f4f5753,0.0
686110464dd6c9b16ab592a5,0.0
60b27dfa986c9fd58b0407d7,0.0
c2e89997672fc439df80fea1,0.0
d6d79f6851def6724c8733a0,0.0
d598b836e15735c9da7b31fa,0.0
80ede388bf1779e8dca289ca,0.0
c3ea81c09b471f42f42dc316,0.0
4a42bb135731bd07b9bc2081,0.0
d2c6f446ff6234e996772f05,0.0
e2fe7f2daacd10a62223400e,0.0
c35f92449a42b8df092979b0,0.0
cecb31c85495b013cc1d1fb1,1.0
533876dcf421d6a4746fc259,0.0
2958255c78150c8121f2b27e,0.0
0de0efb16ddb68d8c0a89ba0,0.0
c0f727e5fa8f8990964742fd,0.0
8a7591926b593edcfd8a6130,0.0
e5250c756de8c1f5c45b29e2,0.0
d49b555f59fcaf969725b2eb,0.0
0beef6ba5d8d5e3f98c4a15a,0.0
862397e768d5c7f498ac6e7c,0.0
ce919ddaab4dbb80716982a7,0.0
53354d385439851eebd4c0cc,0.0
7b72aac4cc0e6b825b3d918e,0.0
025886958966db751075ff5a,0.0
270d2f0b79fda365606fa7e5,0.0
c25b4dbbcfc0db73a3008bba,0.0
4d3052f35863d840d8776e97,0.0
3fa1fc0122b86ad3d4b7e266,0.0
a37673d26b5e6acac4b08e97,0.0
7c1500ed83332002de18d7d4,0.0
65a68381c346ad824f625007,0.0
b38227398cfd096e6ba6e083,0.0
573de934696c815bc7d0421d,0.0
c2154323acace3748a35f2a9,1.0
fb6186c96d8fc2e1754bb642,0.0
b2528b4257219168e01f4fa9,0.0
2caa8e1db3a0d1749e8f21cc,0.0
67b925844f48aadb7e6979c6,0.0
140d18b0e2a892deb87064ed,0.0
76c55d00f388597d104a55da,0.0
8f8b4b96b6ce6f014b6c72ff,0.0
b007c4f4a3fdef7f6a39c1ee,0.0
6ee9e4d8c7c8329c5c165973,0.0
23115a8da17c921b1f3d1198,0.0
c952d3bc7813eb55739ffefb,0.0
c4e67a45d0b6a457d21f960c,0.0
5af11e1f0451e05388c38705,0.0
abbb225d23bb8d7e669ccac9,0.0
bc68a448133ca6c551c48858,0.0
912bf65225c510799f16bd05,0.0
b43c62941154f05fe644bc6c,1.0
d0620fe56794471ebdeb4ff3,0.0
3f0983392b043546517590fb,0.0
8db3390f9f67eb2d97b54724,0.0
8b6a5a3f086edf37a0c092c3,0.0
ae1512b29aca1492aa47e823,0.0
8cfae7d0edaadf1ae854b5f0,0.0
c05eec816e8237f08870d5dc,0.0
be40e4831afbac16af4f450f,0.0
02f781eb8e68541dbb70516d,0.0
0cde185266f0ff124e104fd2,0.0
ccfccabacf911c349930995b,0.0
462ff3809e586bffc33965eb,0.0
1ca1ba9089e5452a5a2837a8,0.0
dc5b988540f8e14a60a5417c,0.0
75589cf77c46987a121accf3,0.0
c7ba0468c0c77f5b701e9758,0.0
e69f5e0816b17864c86b58fd,0.0
31260c7fb7b3b4fca8a353b0,0.0
3f4913c649dde722c10bc458,0.0
7605c260c01849b9507873fc,0.0
9ebc3672b866e059b11f7529,0.0
bc9d8a0a446553a746c257e5,0.0
8230213da42a0423dffd3470,0.0
60d779604b9cd04f127c989b,0.0
cdb7ab9b5070c1f2f8ba4323,0.0
2a42207778720c927780d208,0.0
a5bc0a4e77ecb241c500ee5a,0.0
b3fbf16e6c0aa4c3afb55960,0.0
7915ec93d07cdc38b0d36ca8,0.0
711ee414d86e7b11f137ef2a,0.0
468b5adddb6463cb72797b84,0.0
4fd9d96902bcabf100d45d24,0.0
49a2e44f2d55542d27ede2ab,0.0
8a937c8767d67254dd1655c9,0.0
56f08c452c67ff6a2e7fa0f2,0.0
993b13b273f87c21cf5b927c,0.0
fc5358af51c5d2acfcb8c4dc,0.0
b1c3add42adda45dd93f438c,0.0
731ae9266da2fec2a63aad04,0.0
c62cdd13de5f7fd94a7a1959,0.0
fa27839a00554f7713850a12,0.0
5d21218fa9e4e9e044ef188c,0.0
5fa8d8b80b956d50cf9a41c0,0.0
fd90a821eb96a309a463c2b0,0.0
487a6d72f414735ed0ae24c7,0.0
8a57c807f2dbc7f04e06e67e,0.0
5fa96d3d3e39f46ac80853b4,0.0
65ce928378e142a7a50ba2fc,0.0
488af3594bd78c521befafad,0.0
bc850e37bfe9db43f0f7f87f,0.0
d04dbc09bb622ba6d251a0e1,0.0
558beefaacdd72e41d88746e,0.0
7b0a48495b7baa91fafc8877,0.0
7aa6d1b22fb0501850fc058e,0.0
04b624c323e6ddde9e83251f,0.0
4c3bc5f523e39b3eb4c5b620,0.0
da742872ed28c11e05e51dd5,0.0
75e733e92fd54bdaf862f101,0.0
4aa0d7d05bc42de0a96b21b7,0.0
236472774f5a47cd64541780,0.0
412abc9e857e029dd4f30f07,0.0
7abcaed1c99cf77bb5490110,0.0
7495a3c754939239402d0aec,0.0
ca0ab8d2eb86f15e0018cf17,0.0
cc1b335f300905ba9ee19181,0.0
c921c72719d25aa59a8b967f,0.0
455ad96cc11a9bafededfebe,0.0
f0698f84659c382f45fafac5,0.0
7d7f8796fb6b5dc5be8d2b94,0.0
3b2fe3c74d5595e2f411075c,0.0
8ae26eb2944ff3930631663a,0.0
fd5a9bb2fc78f8fc66109ab4,0.0
f72428eb32bc65e4a5f1de59,0.0
a56cc90b634d8d53fe11c2e2,0.0
679c11c463e8ab0423e12a0c,0.0
9d87973d22b6239a18ac598b,0.0
23efd5a8625661f2d8154d63,0.0
9a98cdd2bb0f13ed370a94ab,0.0
1d927b20bff2ae5b071e0a2b,0.0
0c89b8a542003361e8901f96,0.0
3d253cb8b1e2e42023666a6e,0.0
fbdc027160e31365a750aeed,0.0
8d2e90d808e379a534cf5683,0.0
a943221aa6a43b3a556ac608,0.0
fe91376f2f4cecc42f29fcd9,0.0
c218ac8e8f436bddb1c37db5,0.0
cb143d3fa0d14872b2ad6965,0.0
eb3566936700e338bea49384,0.0
b8668ee7fbf8889d0518180b,0.0
94a54f22259f23841d16fd60,0.0
4b1f0421365e74a9dfacc530,0.0
7c8e09dbfb65076552a33bc4,0.0
163b27f749b36a72be245ff6,0.0
c73d338d0d44b4bca75e8e24,0.0
b48de62ec87927b7f5ee75d1,0.0
a43f7bb74421c7c2635df6fb,0.0
2f13f7b5c76368e7dc71d772,0.0
159665e9ea5a2c41153f2334,0.0
76b28f538989994732a6279c,0.0
d6b1d6e4bd0ef0d097159431,0.0
aa46b8af65c02c8564ca4db1,0.0
9932c39a7c5cd25d5f7189b9,0.0
42394b31e8f05d4011f9e28e,0.0
67f64b455df332c71cc61ef7,0.0
c7983ce0d5b92f0f12b59a82,0.0
098e7b3652de4f939f05d0ba,0.0
3fad3c17fcd36ceaa5e42733,0.0
619a998730ab9ebf90c5a363,1.0
fbe13efdca114c3d22ee6f96,0.0
9389a225f228e35ac2c12085,0.0
491101a652e1f785d12312f9,0.0
2651946b1fe4c783d09dccc5,0.0
dd61d03f830f8d12945411e4,0.0
9191b5348115ffb24adfa3d9,0.0
455e6f7284e2e5ed0cbe6718,0.0
f3bdbc10a626266641c00c3e,0.0
b24ecdcfa75cead93ea14844,0.0
40c3cd40b82f35dd7d9eae4b,0.0
cb9070d39987650905297d15,0.0
78dbdb0391283d1d02c43267,0.0
b4f98af5131d4f8868e21a2b,0.0
57545efc630a01e0354c45d7,0.0
780113683c59c848b1253e17,0.0
111b88eda514812d62abdde8,0.0
3998e3629eca12fb1257b8e9,0.0
bfe52b0608eeed56b1ee2713,0.0
161659fdd0c8ae1601d7e795,0.0
da42053d4f04a25540c78715,0.0
06b6ff29cdb424d2d62d919e,0.0
ce9cabba1602166eb1cdf43f,0.0
83e6f4012136074edfe5f619,1.0
6bf4f9895228bc9d06d7f917,0.0
53bec0697ee454424b7b5b53,0.0
d5faafc290e7df5b9ebdbe1f,0.0
e7e6b0c12d454e5c5e56bcb3,0.0
9891a1ee05bb3ed76f5b6c0c,0.0
9f1cf32c2f21d82106a92fe8,0.0
8012d56bbd272aedc65fc0a3,0.0
9fc775b98d59dc9d6ab6ae2a,0.0
c94bbc49bec3fd15dfb0ae19,0.0
54518f6663ef9bbcf9630103,0.0
37b1413c5903fb8395c25fd6,0.0
bed1baec2b273b2fc8b0c911,0.0
0ba43b23ab197d31a5e081c3,0.0
fdb4fa77bc1f11944e01fbb6,0.0
c03743d1998bb832b22b5baf,1.0
09f91bf4d007fdc89e0228a3,0.0
43689c3cd6311f0d5b2dc188,0.0
b3643af3b2f5e9f0a38dd390,0.0
dc9866e4b6b5001785e4a287,0.0
7a0ace3a5fd61bbe2c562a21,0.0
4ae4bc23772a0862a2c91840,0.0
8fa60fa758cac40f3f64224a,0.0
9d85d3a71defb4e947c3c5c7,0.0
e4b6003afb6921aed5b82ee9,0.0
e0d0326b85453453de289fc5,0.0
37a522b4cde5718226c90ff3,0.0
7c44be135ebe21c9ea05281c,0.0
4c6648975da8a7cfee4e0c0a,0.0
ff2e8f89598cfddc97052541,0.0
1736a7e90c5fa17f8ee97e35,0.0
37a19d18a00aa23a79e4a88e,0.0
ac92d75fdedff291bea29676,0.0
3aa7505d2ea1ec63f1ab894d,0.0
d56e1932ba1c3770015a3cb3,0.0
495a619206618782241e1e89,0.0
6ec05e54f77539423d608f1c,0.0
7aeaa10a6de002c1f3541d77,0.0
9c91090333bad75685a1d9af,0.0
857d3b0e9f044c0e8f77fbe8,0.0
6e0293c9573648328db8499e,0.0
073b737f7c18d9215d9460b7,0.0
83a18d74ed08f255732a0434,0.0
7d2603bb44cdc37c3c2d834e,0.0
cc834c64137916dffd3e4b77,0.0
4b0a223da59d1f421d92acb5,0.0
442983976e64b534584fa335,0.0
cc639b8c573de389b8e2c87b,0.0
8e86517a845e1b4e44495af8,0.0
ee5498f1f200ff3977197d81,0.0
5dbd1bf2f37fc47c2ced54bc,0.0
af002f3b933ee1f9a2f15373,0.0
e0388c5fa4d802f74a36e70a,0.0
1382ced24d1489be059112df,0.0
9406a3accaf3d5d885177eec,0.0
ff0e5da9ffc713fa82e66f14,0.0
36c46a0e935f4c4e63f57a6c,0.0
0d80a97f536604bf3b990384,0.0
a7df5bd3229fd68a6c63ec65,0.0
40715f2b2650ebd0fce62fe9,0.0
25ee0587ecb6e356c57a45a1,0.0
9dd8e5234f316727850fba52,0.0
e67e1186a7a8288c49917308,0.0
4c6bfb612521b27b2bfe86ea,0.0
4882465b6aea224f0d95102f,0.0
c85275a792ff3d0a01e31c62,0.0
ed5d6a0d2f5ae3303ca49ef6,0.0
d97f7997104b80ee7e4c6beb,0.0
f89d9e50f9eb88564ae578d4,0.0
1e31fab14c68c7f067055fb9,0.0
1758d0dc98fcfe60bd72b664,0.0
5265ea994f61b330e07a46f5,0.0
48799c86cc8a74590582cb5e,0.0
ef88ca075fbcff9e14b71a1e,0.0
4ff204df9e38f40a4b2fbdfc,0.0
3e6d1a332ba4162b0a1614aa,0.0
3e51e74c95bc4620ef6f2d91,0.0
c757553c0539ffb40649b880,0.0
68e554c439d77bc38b90f051,0.0
1b1d316125e82eba4f499299,0.0
0735a1e30c4421ffc6e7ac5e,0.0
b9e1af2b7b98545ffacd4c10,0.0
9d4715cf975c273f6e62b470,0.0
3bfbdcfeb015cb652e696a94,0.0
183d7bc228e921144f831bd6,0.0
722b9b0fca622f8c5a9f8465,0.0
f3310429a66e3088a7683522,0.0
6ef9f88baec8c7093268f4ec,0.0
de5a2d0cfd7cae42aaf82f1c,0.0
44e314572192efb121e7eb0d,0.0
a26375111bada9f8a1edfcca,0.0
44a45010528bafece43ae785,0.0
69206b5e63f06e3ec7b0adbf,0.0
2eaf50e656b2a19f79fa4c03,0.0
08d9d034e53115a09817e5ee,0.0
d81a4115ee8e25c8a95dd7f2,0.0
862fc6a6f640480b43f5628b,0.0
c4a62292f0222f4a7c000009,0.0
70dc3e7444deef8facf11493,0.0
bcc61aa23237b09c0ff348e2,0.0
26328756b807dd410687be91,0.0
b32fb3583b45631e54b1674e,0.0
aaa90e3cf775507443e3619a,0.0
55123d160c87185d9ebc2b71,0.0
e3d885d950623474a5d1c2a8,0.0
ec207148ab38b70a68331838,0.0
22846211361f898d7f670045,0.0
387f2fe8e9bdad61baf48cbc,0.0
a66926ee933f917b04a5fa5a,0.0
23f9fb6eb26dec6b1ce2bdfc,0.0
8e521df376bb1b993bf4011f,0.0
ed94802f66a516722457587b,0.0
c3eb6f4eb255635ff8cce797,0.0
d4a5beadba9881df014b9faf,0.0
e6c0edf410da5646128185f6,0.0
cbc8239bdd8dfa8c381cb427,0.0
10a4745dff74342361c4b2d7,0.0
5726278a740dfe76a655dfe6,0.0
5c1083e6b14c2298b114c7d0,0.0
61e242551b7652354c945bb9,0.0
15b202e0d873d17e3bc1b823,0.0
1917b980b79fc1e4be8cc864,0.0
55091406a2d486184a8c3a5d,0.0
b0492fe0bbf8830cdf350237,0.0
cfbbcce32bc669bebeeac97e,0.0
785d5aa437b13a005c12302e,0.0
3eaf64993e1c685fe261bc47,0.0
7044a52a0006a91024d46144,0.0
3ff32ae906dab88870696384,0.0
e27b2f80fec833e0147f1d8f,0.0
ad4ffd6773125eac8169b0e2,0.0
a54115c91a0d76a403b8ee72,0.0
b5c296c68d204dba0df8326b,0.0
2e4575f7f868f6313cbf6ddb,0.0
bf967df1bf8f2d9a32c0ff7a,0.0
80fec0188d38a2fba296ba82,0.0
a9f1050e54eb4c62a6729edf,0.0
bc8ab04ac415049f57069451,0.0
f618168a07ad67d9757ff6c8,0.0
d78842d3bb6dbf562fc8f1e7,0.0
1a480dc0d4dc8bb9c197758e,0.0
9e2859750cbab657526a5b62,0.0
4660d0123892cb90b60ae4f7,0.0
f8ff0bad6b4e14c8ad86a49a,0.0
96080c44605a23f9f43085d3,0.0
5192d9beb5e173c91111986f,0.0
31d549507efa37cfc5cca544,0.0
fea891f0fe8cfddd2b05e280,0.0
852a3cae5c73903b00cfd2a6,0.0
4c4507de8649ef0c99e05806,0.0
f69fc3c758ac57efeaa9f368,0.0
3e7242170928ad08c92a4d4f,0.0
f19bed51e4a7795e0d930f2d,0.0
a119bf910f602aa550a086f3,0.0
a2d0653b8c0a74ce545a19f7,0.0
f4abb4410019139dec266f35,0.0
3754501387c3e407528a7773,0.0
d06a0b76c652f558bf85181a,0.0
f5b4fc08ab812fedd6688ec8,0.0
1dea6650df9bff12107f5363,0.0
20d05c9ab01ebc76143b0bdd,0.0
40e62d37b960f7bdd78eaf6d,0.0
3516725f4b15cd6e9d1c9f86,0.0
40c6eac20626bb762c0b75ab,0.0
af51b95aeafdd8de64c30852,0.0
ced3a31e5e11d8734bae729a,0.0
c95361c8c035a31a32234532,0.0
f1cfb2d156ea3b58aa2ef1c4,0.0
ec44f12e290df7480d92d0fd,0.0
a5855490cb7b6521693db866,0.0
ffc9927deb4679ea35fd41eb,0.0
19f41c85370a0cd08a2132aa,1.0
8f7e840b529c8564e33e9ffa,0.0
8aa52941ffe08d62d9070547,0.0
1c7a1fc26c4ef9f2b7c7b576,0.0
533ba1f2c558572f38ce191d,0.0
ac30c1764c308e0ec5202b40,0.0
0ff8a425317bea5a10341fb0,0.0
661933cd2d871898fc0feabc,0.0
21c54d564c5afac7956655ad,0.0
89525807186dc9de9a3824e9,0.0
e693655fef7588518e5adf29,1.0
489c312c22e683d725244ae9,0.0
77e83e5e9f5d35d5a5caec0c,0.0
2b04418ed8d2263de42968df,0.0
2dab6e1cf48181872c53159c,1.0
8beba04f5fd84b6ec6532c46,0.0
fd2133a11a54c360c37f9f75,0.0
cc60b3a7a91ebc09a78d6d71,0.0
424c75eab3e481b0f175ec5a,0.0
ec13b7878dfe6c9a0824d6f3,0.0
be30277e3207d1afdaea47bf,0.0
dbc6e3b36c28ec6647cba70c,0.0
add4d0c1505473d029699478,0.0
34184ddbbd1bb9287be67a72,0.0
9cd49e22fec23c66866a8a8d,0.0
e2aba9bb79a9a55e97281aaa,0.0
847b9cef431a8b6d824c90ed,0.0
571d0d24e482cb37f6937b97,0.0
058f031c138973a064d09c05,0.0
76e764d3dea1d60b8aa1997b,0.0
a516dcc7f9c83fd0edb8c1aa,0.0
903b299bd4d8ac17c96275fd,0.0
e8a7870e143382b3ee644335,0.0
beb67c073246f502c81d8ad2,0.0
2e3508f4ebc44ee323a277ad,0.0
47300c51d79693b400413b13,0.0
8b6aa65380bc976968891974,0.0
f255be5da6732abc55320b39,0.0
0245b4507862ddb02cf12f15,0.0
0bd0bc43359092d675acbb87,0.0
48a22cdb37380d9f95a63037,0.0
5a740aea14181a2ae22c3aae,0.0
48bc93ccfdf54221fff1e4dc,0.0
d4fc5366d0ee14f3600db5ce,0.0
6d349dbc6ee3926366c2a7f5,0.0
080dbbff993c0e060c268050,0.0
46d0d3260690907f80c1ea8c,0.0
93ed28c9bc0d66efb915f126,0.0
baad12cf28b846024a857209,0.0
b1d6e1dd272eb1739322bd5f,0.0
54e252d50a886062252498fb,0.0
69851cdbf669700859942eb9,0.0
d53414b82576ee0ff2c6d772,0.0
4a907fe26e95cd419e595528,0.0
79e99803a65f99cf596b82c0,0.0
0cc8a5c59f67d9a932176cf0,0.0
6a64b60f78401b15b8a47f64,0.0
b2b9777cfbbe4409da1d0117,0.0
cdb4464a18c570294245be06,0.0
9aa4f5ba53623d00b34a065c,0.0
6c18372370c5cfb5f862468b,0.0
4d5953ae741e6f367356b60b,0.0
c9e4a59b022f4528cb5e8251,0.0
57bf1eb9e0f86511486474b6,0.0
b1ea3f9797c8fd5ffa00e15b,0.0
5c635aefeaeaa38f0eea6ead,0.0
66f61b38337b4c02f047660f,0.0
88d67fde8023b72b78b7e528,0.0
06c8ed0eb749cb4450bd0f4e,0.0
e1212c45a867be6684651c3a,0.0
aa59fee004aeb97ddbea83c6,0.0
f997776b54245a1565ad3699,0.0
fd77454134cc5f798bfa6897,0.0
c4c54381a28c63a6c1851a4f,0.0
0fb7c79bc9fc07bb7f132583,0.0
8d4b661760e5fb538a73d1bf,0.0
9ce50e33cc78f6a788ebc4e8,0.0
c75aaa08433c6f6b9de48f67,0.0
41704fbb6bde427f030de94f,0.0
7fce5317caf3b5d5761dd7c6,0.0
18bd082d92d8444c614c37f2,0.0
0a1faa25bcd8736dee63519a,0.0
0c0b9799f78a090d47aa73e3,0.0
c4813f602d6886a550307fd0,0.0
94eaa06f9835ee9b871c7e76,0.0
72dad15c4c875e20cfb81584,0.0
9fa0aee0be037f628154b716,0.0
7796fd764ffb77c303685b0f,0.0
0614125ae76145e3179b406e,0.0
ecfff92cb28f5bb1e2bdf7aa,0.0
4694c1ce4231fae1c2375089,0.0
09049bcff0f1d0253add517f,0.0
94ae89a15719f491c4caea97,0.0
d9196f07a39eba890bdd9d30,0.0
562826dd9cbc5c999159943f,0.0
c6e8923ea67d6fb1f7953fbe,0.0
d994c86ef59bf622a8737395,0.0
4fff066db2087ff92e30d289,0.0
e0bc0f43718cc2339f4e2c85,0.0
4a59c628bc73da47719bad8e,0.0
e292b7520b953bd6654d1e78,0.0
a7faf65fee375b24ff4d028c,0.0
d35743136366c3f0592278b9,0.0
45fb94f2e79db762e257f97b,0.0
4bc22d6e02f7d030f86ff6ee,0.0
3fcd8c3d0f79f0a844287516,0.0
b260a9d292b44e05cbecf708,0.0
a9fca44cd02ac803eb8e4311,0.0
f6f9c92ef4283b1de0a78f09,0.0
51abffeb23e998109fe6cf13,0.0
35fe6b062007ff57c08df4d9,0.0
2dcc9adc7928378440857fe3,0.0
e6b220ae60af1f979a5abf39,0.0
93e6575e00df5082e42add5c,0.0
219991596b6facdb1d00929c,0.0
a57532fe37bc8070f31c0793,0.0
e9e57e38e7aea1a754dae54a,0.0
a8f440d28dce98931f1be975,0.0
0ee1671e34fce8f5131a72e9,0.0
08c2fd0ce1cd2c9f767a419e,0.0
c13eaa10c230ac415c91f401,0.0
ec73e1137419f17c43aeb2fb,0.0
aa470ff71534f0bef4017133,0.0
003c097b3306f89af022cfe5,0.0
f275f9fd76757c9633d546b8,0.0
2cad8cc9ac4fdbc9d51dc0ab,0.0
922e17d030323e5d40974801,0.0
ff075796f9d8e5675487ee57,0.0
fc86b67d472f2c4ec42b0a6d,0.0
7b1e660976a875c38f2c63c6,0.0
0ca06c972f4c5a1ffca9aba8,0.0
f13c636077418c302ff001d4,0.0
0727f80c53d184db24077cf4,0.0
8ac61fdf3c9098f9927d9517,0.0
a9cf17590539e80cca47dfb7,0.0
fe0a98e91312803c1da640e4,0.0
80e1238f2ec54b330659ecbb,0.0
360862bccfff234f8986ae10,0.0
425ba734d6ac23262d5af6c5,0.0
6c9ca6d269690c516397199d,0.0
86ec6a99b0b2c6ab471be6e5,0.0
4b85e9af1838383a351659a5,0.0
2f758329fdfcd53ab3217dd0,0.0
0c7a95e19152b5e74726cb17,0.0
a15284f9e29a87b51b92d02b,0.0
0a11d32697d1b14e24e88b77,0.0
b905164b1247d859ef3e4769,0.0
770df7e9d598b28ea28c2096,0.0
2a8951a03c140fe26c90e8d2,0.0
93cf2f7f92283b3f4765d4a5,0.0
1be5f17a59a1205e5337e4fd,0.0
97133bc606da8cf4bdb260ee,0.0
248a09a526536def7a94867a,0.0
d91d2c40a83cae15ebe9177c,0.0
135fc93ccdb50f84f5bf768b,0.0
072cd25e759296b38c8193a4,0.0
6a5c5ee2380930973ece45ec,0.0
0602192e34c569fbe047c565,0.0
6ab6cff3d4ca3d9e5d228398,0.0
66e1faa6d344c5680ce60e9c,0.0
c5cd7d6fb3cf362d93e42bd7,0.0
7f824bafb3bdb7a2a379df70,0.0
fa5aec7ab2f0661a795cc68c,0.0
9333a79b2b7c3a19bcb83868,0.0
a70f8a60ebe3110546dd5b1f,0.0
7443d5eb66a54675d27a3b1c,0.0
f44bd16f8b50bb8a98e2fd6b,0.0
260ca75acfa105d426cfa0f1,0.0
52c5802edd7a5ff3c5eea9fb,0.0
b2b48a115f72e7660e2e2ce6,0.0
e7fa7b6fdd2ed195a204ce7c,0.0
23eae27b3f1a89d0cd7223c9,0.0
86e5770640b9497fcc3ec0dc,0.0
9e0e64bb0923fcbffca86ab9,0.0
290ff9a059ea9da5a1ff7c23,0.0
444c8044a806c129d6e38d65,0.0
7c7bd1852b712f8458712189,0.0
e95bc884aca45adbc73f2ff7,0.0
fb6293766ebc2e8aa9050a4f,0.0
f53f081f1fbd94696cd4563a,0.0
71820396ee6ea1883fa60473,0.0
cff430a81d1727253a82a46e,0.0
d2774d3d5256a9561b4899b3,0.0
1c2cd32c9c072e3b1ba3b799,0.0
044cc2ca540d9ecbd1d8e2bf,0.0
abf8c21a2550b0e02a03b6bd,0.0
